utt_id,speaker_id,wav_path,label,split,duration,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,f0_mean,f0_std,voiced_ratio
03-01-04-02-01-01-14,14,data/raw/Actor_14/03-01-04-02-01-01-14.wav,sad,train,3.871,-438.7990417,72.43024445,50.73397827,62.35717392,-9.789018631,33.42053223,2.534738541,29.80038643,-29.11873055,25.5328083,-11.70958519,23.42726326,-36.90478897,19.14188766,-9.164616585,13.86163044,-12.38533115,12.46870136,-4.781322956,13.75058746,-9.085021973,12.78530979,-9.638938904,12.83714962,-7.70574522,9.79011631,0.006607824,0.004139973,0.189493148,0.118199724,2343.712536,1214.40272,1715.623268,417.5582492,4100.025615,1896.479713,306.6466857,49.04185695,0.655737705
03-01-04-02-01-02-14,14,data/raw/Actor_14/03-01-04-02-01-02-14.wav,sad,train,3.67,-457.7515564,75.66519165,63.60490417,58.68750381,-11.10877705,35.39968109,11.10512447,26.05300713,-28.32930946,26.50460815,-13.70471859,22.24965477,-31.0669632,19.42073631,-10.67958832,12.97096634,-6.786282063,14.76713181,-7.024960995,12.31864166,-5.019238472,13.49927139,-5.977661133,13.08414555,-4.62312603,9.675927162,0.004391981,0.002394086,0.191264205,0.106841053,2334.57667,1091.785985,1724.55848,499.673541,4150,1822.148959,284.239666,44.24046107,0.618181818
03-01-04-02-02-01-14,14,data/raw/Actor_14/03-01-04-02-02-01-14.wav,sad,train,3.67,-434.2280579,76.14963531,61.20869064,50.07049561,-14.37891102,39.84658051,-2.301876068,32.60084915,-34.16664505,32.35945892,-16.39127731,19.19086456,-38.40694809,19.02021027,-13.52371979,11.94880199,-16.36891174,13.02717686,-11.83110619,10.29416466,-7.893219471,10.50196552,-12.50774479,14.53895473,-10.14235687,7.988101482,0.009072692,0.006058828,0.180841619,0.177793933,2195.328691,1356.173489,1689.018115,460.4918607,3909.801136,1880.138448,297.9749059,34.37113568,0.672727273
03-01-04-02-02-02-14,14,data/raw/Actor_14/03-01-04-02-02-02-14.wav,sad,train,3.904,-406.8430786,74.45900726,51.86955261,54.78824997,-32.49057007,41.80739594,6.862336159,34.96690369,-43.96776581,37.17247391,-13.41137123,21.62846756,-41.82486725,21.26641273,-16.20853806,12.11149406,-10.21375656,11.02853775,-20.54065514,11.10141754,-1.280965328,13.18284798,-20.04275703,16.36893463,-8.009775162,9.935043335,0.012634975,0.007904308,0.195895287,0.163310726,2268.708628,1135.71143,1665.571608,402.0348113,4072.202621,1626.383492,317.5028154,36.00113905,0.806451613
03-01-05-01-01-01-14,14,data/raw/Actor_14/03-01-05-01-01-01-14.wav,angry,train,3.604,-384.3096924,91.61343384,47.64169312,56.16111755,-11.57705212,37.96188354,-2.339855433,35.15411758,-33.24225998,26.03178024,-8.059148788,21.49854279,-26.24555969,19.95362091,-9.129295349,13.33151531,-18.2021904,11.29370689,-13.88886738,11.52046585,-16.7056694,11.10226727,-7.811888218,12.17280293,-5.787427902,10.67653179,0.012488428,0.009678902,0.185791016,0.107779733,2380.181441,1126.788367,1784.474302,395.445658,4301.40625,1758.894868,320.2148898,95.83704731,0.76
03-01-05-01-01-02-14,14,data/raw/Actor_14/03-01-05-01-01-02-14.wav,angry,train,3.704,-367.9733582,94.87376404,51.692173,55.91688919,-18.37272644,33.83226395,2.186876297,28.31169128,-37.93187714,29.28816223,-7.251584053,23.3834343,-22.40903282,16.05154037,-13.08393478,11.78449249,-12.28915787,10.56252098,-5.347860336,13.11779881,-11.12716866,12.24473381,-4.889278412,12.7239275,-7.886092186,9.717628479,0.014779612,0.008488456,0.176784446,0.104439505,2247.282577,1075.041429,1677.818371,422.5389135,3942.045455,1796.572165,341.5425883,72.74191678,0.781818182
03-01-05-01-02-01-14,14,data/raw/Actor_14/03-01-05-01-02-01-14.wav,angry,train,3.737,-356.9190063,85.41223145,44.19089127,56.62100983,-21.29128647,39.14583588,2.126474142,33.81985855,-45.49837875,37.33375549,-9.709033966,15.44803905,-32.8351059,14.66818714,-17.4189682,11.68810749,-16.61903191,11.74751949,-6.620867252,10.0500555,-14.53721142,13.24913692,-12.79905033,10.51701927,-12.50564194,10.39442348,0.018322049,0.010511853,0.205575448,0.168983163,2417.435983,1282.129102,1672.14536,439.8442763,4154.658565,1852.892418,312.3902266,70.51728321,0.962962963
03-01-05-01-02-02-14,14,data/raw/Actor_14/03-01-05-01-02-02-14.wav,angry,train,3.904,-366.1058655,94.30437469,43.93067932,60.12197495,-26.62685013,42.79941559,-9.288122177,33.77222824,-39.14228058,31.24395752,-12.85435581,17.60257339,-30.3080864,13.69677067,-20.52202415,13.67173767,-14.69891739,11.41943264,-10.65026569,9.05978775,-18.3313942,13.67134571,-6.814884186,13.33367157,-4.569680691,24.05886841,0.017709535,0.010012895,0.214731685,0.180625883,2336.527901,1256.719317,1683.912654,499.4627786,4004.354508,1998.85928,397.3956329,87.68538745,0.754098361
03-01-05-02-01-01-14,14,data/raw/Actor_14/03-01-05-02-01-01-14.wav,angry,train,4.271,-190.8089905,106.0628433,41.65515518,46.17870331,-61.17269897,39.2075882,-11.31375122,37.17800522,-54.00400162,28.96109009,-7.575782299,23.28696632,-26.56260872,18.6092453,-15.40295029,15.31628036,-10.37977123,14.2722826,-8.31964016,11.48524094,-2.15E-05,12.95087814,0.184494883,12.72355652,12.19354725,17.86765862,0.093562089,0.075328164,0.207829005,0.084077735,2315.350106,855.7904693,1543.367192,371.9519303,4024.867958,1377.891205,503.869681,49.24321051,0.436619718
03-01-05-02-01-02-14,14,data/raw/Actor_14/03-01-05-02-01-02-14.wav,angry,train,4.371,-231.7982941,91.02287292,34.90582657,46.00331497,-60.59285355,41.36112595,-12.70639706,32.52421188,-55.58405685,28.40553474,-7.183633327,22.7911377,-29.36940193,20.50818443,-13.12635231,17.9407177,-7.18198204,20.04825211,-4.837237835,21.81682968,4.004593849,15.7384634,1.159185648,19.59852409,9.616804123,22.8866539,0.066188931,0.049725138,0.212719067,0.09842754,2388.511623,887.8167473,1609.287848,355.8804939,4126.689189,1414.860364,559.9210202,128.2312676,0.864864865
03-01-05-02-02-01-14,14,data/raw/Actor_14/03-01-05-02-02-01-14.wav,angry,train,4.171,-213.7120819,96.5559082,24.54792976,36.73249817,-70.23673248,44.64827728,-19.13729477,31.33171463,-59.8133316,33.97168732,-7.245340824,24.14209938,-36.225914,18.97179794,-16.55653572,8.995067596,-6.581826687,17.88069916,0.177777022,21.00513649,6.980260849,21.9754982,2.394200087,21.36018753,5.377618313,23.41790581,0.096589461,0.069235943,0.200515975,0.099428429,2285.344883,704.6640264,1597.245846,371.6086768,4109.141791,1223.930111,559.3069231,107.1614148,0.76119403
03-01-05-02-02-02-14,14,data/raw/Actor_14/03-01-05-02-02-02-14.wav,angry,train,4.404,-240.8102417,107.4016342,33.37014389,54.22433853,-45.70750427,46.49240494,-13.53478718,32.32255173,-52.53181076,35.09700394,-1.939560533,24.38603973,-35.24035263,16.2600956,-16.76111221,12.33714008,-13.43576717,14.74788761,-10.39283657,12.39716053,-7.092064381,16.6057148,-5.883823872,19.18553543,5.203595161,19.9820652,0.063879415,0.051518392,0.242721354,0.150868449,2591.294951,1107.929357,1677.408125,388.9067395,4414.895833,1547.715246,533.1236188,99.16238468,0.533333333
03-01-03-01-01-01-15,15,data/raw/Actor_15/03-01-03-01-01-01-15.wav,happy,train,3.403,-380.3805542,78.16304779,118.2003326,44.90950775,-39.92535782,33.76375961,35.62522888,27.68593597,-8.301961899,28.85906982,-17.35653877,19.90527344,-5.171054363,18.29415703,-21.60564995,17.02467155,-11.31995869,10.73181343,-1.647911191,15.19662952,-7.379525661,14.41884327,-4.948671818,8.156908035,-6.325010777,9.152933121,0.012544633,0.006588303,0.107092816,0.041263949,1483.799866,569.6589186,1335.89492,425.3381844,2839.84375,1190.502709,135.0976691,17.95609659,0.934782609
03-01-03-01-01-02-15,15,data/raw/Actor_15/03-01-03-01-01-02-15.wav,happy,train,3.337,-510.2488403,185.0838013,85.30954742,51.43455887,-14.79864788,40.97914124,25.40875626,18.7168541,-0.428722441,24.14874458,-4.421538353,17.79454422,0.458764255,15.56871986,-10.89498711,19.24733353,-3.301237583,12.96098137,-0.088095628,13.6489296,1.259178519,11.07203579,-1.509306669,9.744474411,-1.773071647,10.90107822,0.009139776,0.009361922,0.102598448,0.060897752,1347.256049,640.2976762,1494.332215,455.730667,2740.287162,1484.654363,135.4781922,18.86688646,0.581081081
03-01-03-01-02-01-15,15,data/raw/Actor_15/03-01-03-01-02-01-15.wav,happy,train,3.337,-417.7334595,139.0985565,106.0605087,50.82600021,-31.15442085,50.03291702,30.99960327,25.79892921,0.237505034,21.53545952,-11.62793446,18.57779694,-9.933883667,16.27640533,-13.10038853,13.62171173,-12.2437458,12.0508728,-3.810575962,13.21426201,-1.448114634,13.65438175,-6.914452076,6.62165308,-4.93765831,8.810688019,0.010551795,0.006067793,0.125564874,0.112493862,1547.354752,895.2232917,1355.395254,463.956923,2824.448529,1569.707147,138.3038346,36.56277557,0.980392157
03-01-03-01-02-02-15,15,data/raw/Actor_15/03-01-03-01-02-02-15.wav,happy,train,3.437,-349.778656,86.88835907,105.2530899,50.38485718,-37.24117279,43.539608,32.13183212,25.48011208,1.669613242,22.19311523,-17.10192299,18.02740669,-4.095010281,19.27804947,-16.05068398,15.26321983,-11.71693134,11.82756519,-2.908819675,15.05904293,-0.588012278,13.87436199,-5.559135914,7.086901665,-2.388396502,10.34520435,0.014888024,0.006569151,0.134712551,0.096204942,1717.760141,870.5105008,1451.039119,495.8093296,3218.410326,1471.086973,132.558838,21.53965904,0.97826087
03-01-03-02-01-01-15,15,data/raw/Actor_15/03-01-03-02-01-01-15.wav,happy,train,3.57,-352.6891479,149.647583,75.33921051,37.25807953,-19.28649902,34.34532928,30.02627373,23.90399361,-2.179810286,30.08524132,-8.157387733,18.72026634,2.891736746,18.91824532,-11.59363079,22.59836197,-0.510993719,12.66539478,-0.204433218,13.34804058,-3.636292934,11.45858574,2.97252655,7.240006924,-3.674836874,11.66139507,0.027294345,0.014433783,0.093337487,0.069333139,1508.826662,811.3427909,1541.073313,385.693866,2900.457974,1579.405155,205.2091314,12.50172362,0.655172414
03-01-03-02-01-02-15,15,data/raw/Actor_15/03-01-03-02-01-02-15.wav,happy,train,3.47,-306.7385864,90.93643951,98.30013275,43.85796356,-41.12356186,34.00289536,36.00177002,24.51373672,-5.052972794,28.69571495,-17.09819412,20.61132431,-0.43982318,20.02346992,-20.10343933,18.91514778,-7.75714922,11.05844307,1.437223434,13.90944386,-2.829746723,14.32210827,-1.948620796,11.26144409,-3.365944624,10.16970825,0.023380404,0.012533233,0.107401945,0.04959645,1705.108134,612.1308816,1469.798281,380.0635641,3253.029337,1117.994789,148.8781062,31.21314028,0.87755102
03-01-03-02-02-01-15,15,data/raw/Actor_15/03-01-03-02-02-01-15.wav,happy,train,3.804,-315.249939,106.5371246,82.97909546,54.9289856,-31.96211052,51.53446579,27.4642868,24.16252327,-4.884497166,31.95381546,-17.0451355,17.5673027,-3.965993643,18.45298195,-19.99918175,20.98532486,-7.211092949,14.00303078,-2.959567547,17.15315056,-2.73666358,12.12730885,-3.783062458,10.96470547,-4.154408455,11.47782516,0.024585746,0.015299912,0.125093006,0.067024204,1905.393649,918.3316498,1579.124978,568.3836356,3513.144841,1687.651458,164.0732786,44.26927971,0.80952381
03-01-03-02-02-02-15,15,data/raw/Actor_15/03-01-03-02-02-02-15.wav,happy,train,3.37,-298.4165649,92.76516724,89.21088409,44.97514725,-43.5443306,45.01826477,34.95536041,21.3316803,-8.317604065,28.58437729,-19.94514465,14.40689564,-7.024997234,16.62059593,-24.18327332,19.33460426,-7.907984734,10.99285793,0.029831534,11.27048588,-4.373898506,11.79035759,-6.827679157,8.843344688,-5.935710907,9.592401505,0.022620458,0.010105091,0.149732507,0.106435682,1886.127539,825.0566491,1515.927665,436.4081953,3457.201087,1348.818506,147.1740077,23.3314244,0.913043478
03-01-04-01-01-01-15,15,data/raw/Actor_15/03-01-04-01-01-01-15.wav,sad,train,3.503,-499.3050232,192.4484253,82.97114563,51.32462311,-14.11275101,35.99826431,27.82120323,23.71282005,-3.500486851,24.76667786,-5.739434719,15.83939838,-2.888413429,17.1428833,-10.37374306,16.81807709,-3.758064747,13.98117542,-5.140575409,14.16128922,-3.488099813,11.36795998,-3.835709095,9.587685585,-4.635101318,7.989186287,0.008265319,0.007390205,0.144761029,0.104890973,1626.728862,714.0565582,1627.043771,503.3176988,3330.537684,1612.188041,161.7420688,55.68906603,0.823529412
03-01-04-01-01-02-15,15,data/raw/Actor_15/03-01-04-01-01-02-15.wav,sad,train,3.303,-568.8825684,203.3244934,84.75284576,44.14972687,-6.825078011,34.92681885,28.68582726,22.73445129,3.428298235,20.25705719,1.557337046,13.6381855,0.535410702,17.14941597,-9.700947762,19.51832771,3.114484072,15.55979919,-0.611674964,16.75985336,6.825330734,10.63764191,-0.259961754,11.13743496,0.458363414,8.27101326,0.00516719,0.004917166,0.100057524,0.047118491,1391.118965,563.8700687,1652.767981,364.8043899,2944.349315,1110.263928,124.3795685,10.67315795,0.630136986
03-01-04-01-02-01-15,15,data/raw/Actor_15/03-01-04-01-02-01-15.wav,sad,train,3.303,-381.2456665,80.92029572,103.9578552,57.03121948,-29.92610359,37.89644623,29.68275642,25.84533501,-0.947048128,19.68878937,-11.16255093,17.51298141,-10.21932697,17.38507271,-15.15351677,13.76748085,-8.742963791,16.6671505,-5.448543549,18.57844734,-0.427975118,12.40853214,-2.443089724,8.805261612,-5.698516846,9.322593689,0.010726362,0.005582072,0.139800347,0.12792968,1733.649199,941.7188934,1450.523851,438.6516722,3118.75,1513.182274,129.4672169,12.19401045,0.844444444
03-01-04-01-02-02-15,15,data/raw/Actor_15/03-01-04-01-02-02-15.wav,sad,train,3.37,-544.6889648,191.809433,86.28263855,49.61478043,-9.998411179,39.29386139,25.66843605,21.5929203,3.728753328,17.86291122,-1.598482132,15.48358822,-4.853992939,17.76423645,-9.985714912,16.42104721,-2.54551959,12.46125793,-3.774085999,14.65417099,-5.560930252,11.74521542,-3.588936567,11.60797691,-2.667010546,10.32907104,0.005386807,0.005220493,0.131673177,0.117491803,1530.1703,812.5270724,1576.18326,420.0886054,2971.064815,1476.633405,163.9749876,66.87339424,0.641975309
03-01-04-02-01-01-15,15,data/raw/Actor_15/03-01-04-02-01-01-15.wav,sad,train,3.27,-445.8544312,126.6496735,89.44411469,41.68801498,-11.73878574,31.86330986,29.59539223,26.41280365,3.491965294,19.6729908,-2.910284996,17.23693275,-1.934334278,19.60904121,-9.538896561,20.74492645,-1.576816201,15.06703854,-2.488215923,15.32440758,5.30382061,14.98497105,-0.479511052,10.55678177,-2.245640993,10.19384098,0.014996185,0.014961271,0.073996025,0.057259198,1181.054005,709.0994518,1388.658391,416.1899332,2239.035088,1515.047579,147.8243493,17.23917175,0.631578947
03-01-04-02-01-02-15,15,data/raw/Actor_15/03-01-04-02-01-02-15.wav,sad,train,3.403,-454.2425232,135.0273285,84.69264984,42.35954666,-8.467801094,33.14954758,22.98634529,20.05105209,7.759275436,22.37262917,-2.076434851,17.67875671,-1.946150184,20.5105114,-8.948041916,21.83080864,-0.783372939,16.10410881,-1.076736808,13.60258675,0.45967564,14.59834003,-0.316658556,12.20308399,-2.450971365,11.67743015,0.014368648,0.012364896,0.065290179,0.052294887,1199.481979,800.3786952,1397.17217,523.6362125,2298.611111,1640.299857,152.7111722,17.63050478,0.698412698
03-01-04-02-02-01-15,15,data/raw/Actor_15/03-01-04-02-02-01-15.wav,sad,train,3.537,-373.0786133,88.097229,87.67176056,62.56313705,-33.67527771,44.6848526,31.56119919,27.57819176,-7.061060905,22.50272751,-15.47329807,19.54666328,-8.842726707,18.84000206,-23.10774612,18.69864464,-6.44641304,15.66511822,-11.77088356,15.22210121,-10.36039352,10.04441929,-4.849426746,10.41011238,-10.15998268,7.895309448,0.01271829,0.008273171,0.174410306,0.166517069,2005.832868,1176.908668,1493.120583,439.3407768,3516.376202,1610.13059,139.0636653,16.46018433,0.807692308
03-01-04-02-02-02-15,15,data/raw/Actor_15/03-01-04-02-02-02-15.wav,sad,train,3.437,-505.7026672,182.2307892,79.44646454,47.28924561,-12.2083683,37.99330139,27.79814339,23.68876076,8.195860863,20.72427368,-1.626426935,21.95808411,-4.078516483,19.00238991,-5.825306416,20.72978401,1.158958912,19.09799004,-1.455345869,14.66684055,-2.488636971,14.54659939,0.297807068,13.22906399,1.585716486,14.03770256,0.009611079,0.005906728,0.094870543,0.127377306,1358.574093,1044.547496,1371.770022,536.5999962,2556.490385,1829.760614,140.4574949,13.64739999,0.564102564
03-01-05-01-01-01-15,15,data/raw/Actor_15/03-01-05-01-01-01-15.wav,angry,train,3.637,-324.1278992,73.68886566,91.9758606,52.82356644,-25.12768936,35.66581726,26.85837936,30.32640839,-13.65466785,23.62779045,-10.1374073,21.46876717,0.675085425,23.02754021,-17.95874977,16.29104614,-9.735747337,10.78612518,-3.763180733,16.63383293,-5.509720325,11.02898026,-4.486108303,9.123502731,-5.531576157,7.885034084,0.02094797,0.013556784,0.121628981,0.061895844,1771.059274,830.3312981,1503.496384,446.737671,3314.302885,1389.438283,169.3550613,30.4740959,0.846153846
03-01-05-01-01-02-15,15,data/raw/Actor_15/03-01-05-01-01-02-15.wav,angry,train,3.604,-282.4667358,71.95609283,87.7110672,53.23978043,-31.96969795,38.18050003,18.05517197,33.73212051,-19.84292412,27.5020237,-13.57926273,19.17879105,-1.32550633,21.82409859,-17.87439156,17.56330872,-6.728640079,14.12980938,-10.22622585,13.95965767,-6.053632736,8.33957386,-2.208899975,8.373674393,-8.890607834,10.24806309,0.031449303,0.017511513,0.115703876,0.058962709,1775.944484,807.9227257,1509.241072,432.3319459,3261.56851,1392.545982,204.5560938,31.16486718,0.826923077
03-01-05-01-02-01-15,15,data/raw/Actor_15/03-01-05-01-02-01-15.wav,angry,train,3.704,-421.9750977,195.0375519,82.17279816,65.87791443,-20.44651604,42.82500458,24.92465973,24.91188431,-1.745492935,23.05157471,-6.758092403,20.04668999,1.766644597,19.12165451,-10.19109821,17.69425774,-5.351763725,14.41731453,-5.227355957,16.01567268,-1.194766402,9.689713478,-1.107717752,10.74108124,-2.361159801,10.16253853,0.01634079,0.013694212,0.120700588,0.147553782,1520.026591,1119.001863,1379.090983,377.5531162,2684.963474,1640.374924,148.9881962,33.13588273,0.311688312
03-01-05-01-02-02-15,15,data/raw/Actor_15/03-01-05-01-02-02-15.wav,angry,train,3.537,-263.3493958,89.61399078,74.07971954,60.06229019,-30.79543686,38.1978302,17.04706192,25.77288628,-18.22902107,29.14569473,-16.80666351,21.18448067,-2.465219736,21.81630707,-24.99041748,14.72762394,-5.558140278,8.101633072,-11.84077835,15.04440212,-7.998209,10.56959915,-0.569469035,7.448399544,-10.41852951,10.23020172,0.0389973,0.020773442,0.176484375,0.177981809,2028.042364,1137.686843,1555.522365,366.0647911,3601.25,1505.460406,204.3873292,35.15855005,0.64
03-01-05-02-01-01-15,15,data/raw/Actor_15/03-01-05-02-01-01-15.wav,angry,train,3.537,-246.7456512,88.62001801,65.47148132,55.80619812,-33.22286224,32.94244766,16.34104156,27.92826462,-19.34478188,24.27544975,-8.100637436,18.38530922,-2.902831316,23.5735817,-16.79363441,20.32571983,-8.853527069,11.66803074,-7.233332634,13.19247913,-9.724336624,9.229799271,-0.084750324,11.64146423,-11.507164,10.53495407,0.046764322,0.029054618,0.135546875,0.050632105,1985.158883,844.649092,1551.342643,368.3119734,3592.1875,1314.413598,265.5306081,59.07608298,0.74
03-01-05-02-01-02-15,15,data/raw/Actor_15/03-01-05-02-01-02-15.wav,angry,train,3.737,-249.5814362,79.74034882,75.24279022,52.04237366,-32.19774628,31.73658371,11.54132652,33.3199501,-22.51702499,26.04412079,-10.37731838,19.5306263,0.32423231,19.66841316,-19.6952095,19.6952095,-6.747445583,15.09456635,-8.291594505,15.90817928,-5.4338727,10.78187561,-2.988130093,13.80597878,-10.85640526,7.557725906,0.05205857,0.036426812,0.116279468,0.054099877,1851.521859,790.9135672,1542.892999,375.5853157,3343.475877,1356.632553,304.1800412,126.4131684,0.842105263
03-01-05-02-02-01-15,15,data/raw/Actor_15/03-01-05-02-02-01-15.wav,angry,train,3.47,-251.1711578,89.46512604,76.98923492,61.62197113,-25.42276573,38.20305634,24.6516819,29.43449402,-5.040154934,22.12580299,-18.59248924,20.52146339,-8.496293068,18.47014427,-15.66230488,15.09193611,-13.79245472,9.540021896,-3.230448008,13.46480274,-3.404814959,9.410698891,-2.575367451,8.091740608,-9.160640717,11.56875706,0.037314583,0.01890214,0.158803304,0.128263053,1997.797439,1010.189052,1568.779219,453.438898,3533.365885,1556.856458,181.0305229,28.22954151,0.895833333
